student_id,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
2151621162,Very Good,Excellent,Excellent,Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights",Yes,None of these,Excellent,"nothing, its overall good...."
2251621526,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,"Power Failure, None of these",Excellent,GOOD
1451520480,Good,Good,Good,Good,Good,Seating Arrangement,Yes,Power Failure,Good,no
1451520481,Average,Excellent,Excellent,Excellent,Average,Waiting room,Yes,None of these,Average,no
4251623296,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Good,No
1451520482,Very Good,Good,Very Good,Very Good,Good,"Seating Arrangement, Ample lights, Waiting room, Washrooms",No,None of these,Very Good,None
2251621540,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,NO
2151621170,Good,Excellent,Excellent,Very Good,Good,Drinking Water,Yes,None of these,Very Good,no
2251621535,Good,Good,Good,Good,Good,Drinking Water,Yes,PC Hang,Very Good,NOW
7551001,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
2151621180,Average,Average,Average,Average,Average,Waiting room,No,PC Restart,Average,average
1451620495,Poor,Average,Average,Poor,Poor,Ample lights,No,PC Restart,Poor,average
1451520488,Very Good,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Excellent,need to be improve voice dictation
2251621517,Excellent,Very Good,Very Good,Excellent,Excellent,Seating Arrangement,Yes,None of these,Very Good,Very nice Staff
2251621522,Average,Good,Good,Good,Good,Seating Arrangement,No,Software lagging,Good,no
8351627344,Excellent,Excellent,Excellent,Very Good,Poor,Seating Arrangement,Yes,"Power Failure, None of these",Excellent,every thing is good
2251621518,Good,Good,Good,Good,Good,Washrooms,Yes,None of these,Good,GOOD
2251621519,Very Good,Excellent,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Very Good,NO
6552625990,Very Good,Excellent,Very Good,Very Good,Very Good,Ample lights,Yes,None of these,Very Good,yes
4251623291,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Power Failure,Excellent,NO
1451520486,Poor,Excellent,Excellent,Excellent,Poor,Drinking Water,Yes,PC Restart,Excellent,no
2251621516,Good,Very Good,Good,Very Good,Good,Seating Arrangement,Yes,None of these,Good,good
1451520485,Very Good,Very Good,Excellent,Excellent,Very Good,"Seating Arrangement, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,nothing
1451520483,Very Good,Very Good,Excellent,Excellent,Very Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Excellent,nothing
8351627311,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
4151622945,Good,Good,Good,Good,Good,Seating Arrangement,Yes,Power Failure,Good,NO
1451520489,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,No Suggestion
2151621183,Good,Very Good,Excellent,Excellent,Poor,Waiting room,No,None of these,Excellent,no
2251621520,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,good
1451520487,Good,Good,Average,Poor,Good,Seating Arrangement,Yes,None of these,Good,no
2151621175,Good,Good,Good,Good,Average,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,Dictation should be given on a speaker and transcription to be done on computer.
8351627309,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,good
8351627339,Good,Good,Good,Good,Excellent,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Good,OVER ALL RIGHT
2151621178,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,Nothing
8351627313,Very Good,Good,Very Good,Good,Good,Drinking Water,Yes,None of these,Good,no
2151621176,Poor,Poor,Poor,Poor,Poor,Washrooms,No,None of these,Good,NO
2151621177,Good,Good,Very Good,Good,Good,Ample lights,Yes,None of these,Very Good,nothing
4251623293,Average,Good,Very Good,Average,Poor,Seating Arrangement,No,"PC Hang, Software lagging",Excellent,"poor air conditioning, fans are not available"
8351627320,Good,Good,Excellent,Good,Good,Drinking Water,Yes,None of these,Good,please provide good quality headphone because I can't hear clear voice
8351627332,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Waiting room, Washrooms",No,Power Failure,Excellent,NO
8351627334,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,Non
8351627328,Good,Good,Good,Good,Average,Seating Arrangement,Yes,PC Restart,Average,Over all good
4251623292,Very Good,Excellent,Excellent,Average,Excellent,"Drinking Water, Ample lights, Waiting room, Washrooms",Yes,Power Failure,Excellent,"no suggestions, all is very good"
8351627312,Very Good,Good,Good,Excellent,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room",Yes,None of these,Very Good,no
8351627331,Very Good,Very Good,Very Good,Very Good,Very Good,Washrooms,Yes,None of these,Very Good,Good
1451620493,Good,Good,Good,Good,Good,Drinking Water,Yes,None of these,Good,nothing
4151622941,Excellent,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,"Power Failure, PC Hang, Internet failure, Software lagging, PC Restart, None of these",Excellent,no
3151622028,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
4251623297,Excellent,Very Good,Excellent,Good,Good,"Seating Arrangement, Washrooms",Yes,None of these,Very Good,NO
2151621186,Good,Good,Good,Good,Very Good,Drinking Water,Yes,None of these,Average,no
4151622914,Excellent,Excellent,Excellent,Excellent,Excellent,Drinking Water,Yes,None of these,Excellent,no
1451520490,Average,Very Good,Very Good,Very Good,Average,"Seating Arrangement, Drinking Water, Waiting room, Washrooms",No,None of these,Good,no
4151622907,Good,Very Good,Very Good,Very Good,Good,Seating Arrangement,Yes,None of these,Good,GOOD
8351627319,Average,Average,Poor,Poor,Poor,Drinking Water,Yes,None of these,Good,Please provide good quality headphones.
4151622915,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
2151621169,Very Good,Excellent,Excellent,Excellent,Good,"Seating Arrangement, Washrooms",Yes,None of these,Excellent,no
8351627308,Good,Good,Very Good,Good,Good,Drinking Water,Yes,None of these,Excellent,nothing
8351627323,Average,Excellent,Excellent,Good,Average,Seating Arrangement,Yes,Software lagging,Average,NO
4151622911,Excellent,Very Good,Good,Good,Good,"Seating Arrangement, Ample lights, Washrooms",No,None of these,Good,NO
2151621181,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room",No,None of these,Good,very good
4151622929,Good,Good,Good,Good,Good,Drinking Water,Yes,None of these,Good,good
8351627322,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,PC Hang,Very Good,GOOD
7651616742,Good,Very Good,Good,Very Good,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,None of these,Good,No
8251627012,Excellent,Excellent,Excellent,Excellent,Excellent,Waiting room,Yes,None of these,Excellent,all is well
4151622908,Good,Good,Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,GOOD
4151622928,Good,Good,Good,Good,Good,"Drinking Water, Ample lights, Washrooms",Yes,"PC Hang, Internet failure",Good,good
4151622921,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Power Failure,Average,NO
8351627333,Good,Very Good,Very Good,Excellent,Good,Seating Arrangement,Yes,None of these,Good,all is well
4151622920,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,No,Power Failure,Excellent,no
4151622933,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,there is  no suggestion
8351627325,Excellent,Very Good,Good,Good,Very Good,Seating Arrangement,Yes,None of these,Excellent,no
8251627009,Good,Very Good,Excellent,Average,Good,Waiting room,Yes,None of these,Good,no
4151622912,Good,Average,Poor,Average,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Average,no
4151622913,Very Good,Very Good,Very Good,Very Good,Very Good,Drinking Water,Yes,None of these,Very Good,no
4151622930,Excellent,Excellent,Good,Excellent,Excellent,Drinking Water,Yes,Internet failure,Excellent,GOOD
4151622934,Very Good,Very Good,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Very Good,No Suggestion.
4151622932,Average,Average,Very Good,Good,Good,Drinking Water,Yes,None of these,Good,NO
4151622931,Very Good,Very Good,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Very Good,No
4151622939,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water",Yes,None of these,Excellent,no
4151622906,Good,Good,Average,Good,Good,Seating Arrangement,Yes,None of these,Good,GOOD
4151622942,Excellent,Very Good,Very Good,Very Good,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,"Power Failure, PC Hang, Internet failure, Software lagging, PC Restart, None of these",Very Good,good
4151622922,Good,Good,Good,Good,Good,Washrooms,Yes,Internet failure,Good,no
4151622917,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,no
8251627011,Excellent,Very Good,Very Good,Very Good,Excellent,Waiting room,Yes,None of these,Very Good,No Suggestion
4151622909,Very Good,Very Good,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Very Good,good
4151622924,Poor,Average,Excellent,Good,Excellent,Drinking Water,No,Power Failure,Excellent,NO
4151622923,Good,Good,Poor,Very Good,Good,Seating Arrangement,Yes,None of these,Good,GOOD
4151622935,Very Good,Very Good,Very Good,Very Good,Very Good,Ample lights,Yes,Internet failure,Very Good,GOOD
4151622943,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,no
4151622950,Poor,Poor,Poor,Poor,Poor,Washrooms,No,None of these,Excellent,no
4151622927,Excellent,Excellent,Excellent,Very Good,Excellent,Seating Arrangement,Yes,None of these,Very Good,GOOD
4151622916,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water",Yes,Power Failure,Excellent,good
2351621849,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,No,Software lagging,Excellent,NIL
2151621167,Very Good,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
4151622938,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Power Failure,Excellent,GOOD
4151622948,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,Power Failure,Very Good,drinking water
4151622940,Excellent,Very Good,Excellent,Very Good,Very Good,"Seating Arrangement, Ample lights, Waiting room, Washrooms",No,None of these,Very Good,no.
4251623265,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,No
4151622937,Good,Good,Good,Good,Good,Washrooms,Yes,Power Failure,Excellent,GOOD
4151622918,Good,Good,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,good
4151622956,Very Good,Very Good,Good,Good,Good,Washrooms,Yes,Internet failure,Good,No
4151622946,Good,Very Good,Very Good,Very Good,Excellent,Seating Arrangement,Yes,None of these,Very Good,drinking water
7651626747,Very Good,Very Good,Very Good,Good,Good,Ample lights,No,PC Hang,Good,no
4151622926,Very Good,Good,Good,Good,Good,Drinking Water,Yes,Power Failure,Very Good,GOOD
6552625993,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,"Power Failure, PC Hang, Internet failure, Software lagging, PC Restart, None of these",Excellent,no
4151622954,Average,Good,Average,Good,Good,"Seating Arrangement, Ample lights",No,None of these,Very Good,Good paper
4151622910,Very Good,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,Power Failure,Very Good,no
4251623268,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,No,None of these,Very Good,no
4151622919,Poor,Good,Very Good,Very Good,Very Good,"Seating Arrangement, Waiting room",No,Software lagging,Good,no
8351627318,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,"Power Failure, None of these",Very Good,no] every thing is good
4251623298,Average,Very Good,Good,Average,Average,Waiting room,No,None of these,Average,good
4251623285,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,staff is tuf thats why exam is going very  well
4151622951,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,PC Hang,Excellent,development
4251623289,Very Good,Good,Very Good,Good,Very Good,"Seating Arrangement, Ample lights",Yes,None of these,Very Good,no
4251623269,Good,Very Good,Very Good,Very Good,Average,Washrooms,No,"Power Failure, None of these",Good,no
4251623286,Good,Excellent,Excellent,Average,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,None of these,Very Good,The speed of speaker is very fast as compare to others.
4251623283,Good,Good,Good,Average,Good,"Seating Arrangement, Ample lights, Waiting room",Yes,None of these,Good,Everything is good
4251623290,Average,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,VERY NICE
4251623284,Very Good,Very Good,Very Good,Excellent,Very Good,Seating Arrangement,Yes,PC Restart,Poor,no
4251623264,Good,Excellent,Good,Good,Good,"Seating Arrangement, Washrooms",No,None of these,Good,No
4251623260,Good,Average,Good,Very Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,None of these,Good,no
4251623278,Very Good,Very Good,Very Good,Very Good,Excellent,Seating Arrangement,No,None of these,Very Good,none
4251623275,Excellent,Very Good,Good,Average,Very Good,Drinking Water,Yes,PC Hang,Good,BETTER
4251623277,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,NICE
4251623288,Good,Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,PC Hang,Excellent,no
4251623259,Excellent,Excellent,Excellent,Excellent,Excellent,Drinking Water,Yes,None of these,Excellent,NO
4251623276,Average,Good,Good,Good,Good,Seating Arrangement,No,None of these,Good,no
8351627321,Average,Poor,Good,Average,Average,"Seating Arrangement, Waiting room",Yes,"PC Hang, PC Restart",Very Good,NO
4251623270,Good,Good,Good,Good,Good,Seating Arrangement,Yes,Power Failure,Good,PLZ HELP
4251623280,Very Good,Excellent,Excellent,Very Good,Very Good,"Seating Arrangement, Drinking Water",Yes,None of these,Very Good,provide dectation books
4251623263,Good,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Drinking Water, Waiting room, Washrooms",No,None of these,Good,No
4251623287,Good,Good,Excellent,Good,Very Good,Seating Arrangement,Yes,None of these,Good,NOTHING
4251623266,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,No,None of these,Very Good,NO
4251623273,Average,Very Good,Poor,Average,Average,Washrooms,Yes,None of these,Average,no
4251623279,Very Good,Excellent,Very Good,Excellent,Excellent,Drinking Water,Yes,Internet failure,Excellent,To manage water\
5451635077,Poor,Poor,Poor,Poor,Poor,Washrooms,No,Software lagging,Poor,None
4251623271,Very Good,Good,Good,Very Good,Very Good,Washrooms,Yes,Software lagging,Very Good,no
4251623282,Good,Good,Poor,Good,Good,Washrooms,Yes,Software lagging,Poor,better
4251623272,Good,Very Good,Good,Average,Average,Seating Arrangement,Yes,Software lagging,Good,no
7251626496,Poor,Very Good,Very Good,Excellent,Average,Seating Arrangement,Yes,"Power Failure, Internet failure",Excellent,due to power failure problem is creat so many time is west and therefore optimal memory is loss and problem to translate it.
4251623261,Poor,Good,Excellent,Good,Good,Seating Arrangement,Yes,None of these,Good,N0
7251626497,Excellent,Good,Good,Excellent,Excellent,Seating Arrangement,Yes,Internet failure,Excellent,ok
5451625059,Good,Excellent,Excellent,Very Good,Good,Seating Arrangement,No,None of these,Very Good,VERY GOOD GCC TEAM...
5451625065,Poor,Good,Very Good,Excellent,Excellent,Waiting room,Yes,None of these,Very Good,Management is wrong
7251626499,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,Power Failure,Excellent,ok
5451625069,Good,Excellent,Excellent,Good,Excellent,"Seating Arrangement, Drinking Water",No,None of these,Good,nope
7251626498,Excellent,Excellent,Good,Very Good,Excellent,"Seating Arrangement, Drinking Water",Yes,Power Failure,Very Good,ok
7651626743,Poor,Good,Good,Good,Poor,"Drinking Water, Washrooms",Yes,None of these,Good,change center
5451625066,Good,Good,Poor,Poor,Poor,"Seating Arrangement, Drinking Water",Yes,PC Hang,Average,GOOD
5451625062,Very Good,Very Good,Very Good,Excellent,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,No
7251626495,Good,Very Good,Very Good,Good,Good,Drinking Water,Yes,Power Failure,Very Good,ok
5451625057,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,none of this
5451625056,Good,Good,Poor,Poor,Excellent,Drinking Water,No,PC Hang,Excellent,non of this
7651626744,Average,Excellent,Excellent,Excellent,Average,Ample lights,Yes,Internet failure,Excellent,good
5451625064,Good,Average,Average,Very Good,Good,"Seating Arrangement, Washrooms",No,None of these,Good,no
3151632057,Good,Good,Good,Good,Good,Waiting room,Yes,Software lagging,Good,No
7651626746,Poor,Good,Good,Good,Average,Waiting room,Yes,None of these,Very Good,no
4551533836,Good,Excellent,Excellent,Excellent,Average,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,good
8251637014,Poor,Very Good,Excellent,Good,Excellent,Waiting room,Yes,None of these,Good,no
8251637016,Poor,Excellent,Average,Average,Poor,"Ample lights, Waiting room",Yes,PC Restart,Average,no
8251637015,Good,Excellent,Excellent,Very Good,Excellent,"Seating Arrangement, Waiting room",Yes,None of these,Good,no any suggestins
4151622952,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no suggestion because staff is very co operative
5151634050,Very Good,Very Good,Very Good,Very Good,Very Good,Washrooms,Yes,None of these,Very Good,NO
2151631197,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",No,None of these,Excellent,no
1651530884,Average,Excellent,Excellent,Excellent,Average,"Seating Arrangement, Waiting room",Yes,None of these,Very Good,voice is not clear
3351632473,Good,Good,Very Good,Good,Good,Seating Arrangement,Yes,Power Failure,Excellent,----
4451523814,Good,Excellent,Excellent,Good,Excellent,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Excellent,no
3351632474,Average,Average,Average,Average,Average,Ample lights,Yes,None of these,Very Good,NO
6151635437,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Good,Good examination......
2351631864,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,Software lagging,Excellent,NO
4451523813,Average,Average,Average,Average,Average,"Drinking Water, Waiting room",Yes,None of these,Good,no
1151630196,Good,Very Good,Very Good,Very Good,Poor,"Seating Arrangement, Ample lights, Waiting room, Washrooms",No,None of these,Excellent,No
7651606725,Good,Good,Good,Good,Average,"Seating Arrangement, Ample lights, Washrooms",Yes,"Power Failure, Software lagging",Excellent,No
7651606728,Very Good,Very Good,Good,Good,Average,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Very Good,suggestion very good  suggestion
7251636501,Average,Very Good,Good,Excellent,Very Good,Seating Arrangement,No,"Power Failure, Internet failure",Very Good,power failure is main problem during the exam i.e. translation after the break is not eassy.
7251636500,Very Good,Excellent,Good,Excellent,Very Good,Seating Arrangement,Yes,Power Failure,Average,no
7651606730,Average,Very Good,Good,Good,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,"Internet failure, PC Restart",Very Good,No
6151635440,Poor,Poor,Poor,Poor,Poor,Drinking Water,No,None of these,Average,no.
6251635600,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,No.
1151630192,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO SUGGESTION GOOD SUPPORTIVE WORK DONE
6251635601,Excellent,Very Good,Average,Good,Good,"Seating Arrangement, Drinking Water, Waiting room, Washrooms",Yes,None of these,Average,PLEASE SIR AVIALABLE WATER
5151634047,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Very Good,my headphone working in smal voice
7651606724,Average,Average,Poor,Good,Average,Washrooms,Yes,Software lagging,Excellent,NO
6151635436,Good,Good,Very Good,Very Good,Very Good,Ample lights,Yes,None of these,Good,ok
7251636502,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,passage speed
7651606731,Good,Good,Good,Good,Average,Seating Arrangement,Yes,Power Failure,Good,no
1251540344,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Washrooms",Yes,None of these,Very Good,None
3152632158,Very Good,Very Good,Very Good,Very Good,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
1151540191,Good,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,Good
1251630345,Very Good,Good,Very Good,Very Good,Very Good,Waiting room,Yes,None of these,Very Good,None
1251540343,Good,Good,Good,Good,Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Average,Nothing
7551636707,Good,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
3152632157,Very Good,Excellent,Excellent,Very Good,Very Good,Seating Arrangement,Yes,None of these,Excellent,No Suggestion
6451635803,Good,Average,Very Good,Average,Average,"Seating Arrangement, Drinking Water, Washrooms",Yes,Software lagging,Very Good,OFFLINE EXAM IS BETTER THAN ONLINE
1552630833,Average,Good,Good,Good,Average,Seating Arrangement,Yes,None of these,Good,---
5251634566,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,atmosphere is very helpful and great.
3152632154,Good,Good,Good,Good,Good,Drinking Water,No,None of these,Good,NO
2251631561,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,No
2151631195,Excellent,Excellent,Excellent,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights",Yes,None of these,Excellent,NO
3152632155,Good,Good,Good,Good,Good,Seating Arrangement,No,None of these,Good,No
2251631563,Very Good,Excellent,Excellent,Very Good,Very Good,Drinking Water,No,"Power Failure, PC Hang, Internet failure, Software lagging, PC Restart, None of these",Good,no
3251632219,Average,Average,Very Good,Average,Average,Seating Arrangement,Yes,None of these,Poor,NO
5152634460,Excellent,Excellent,Excellent,Excellent,Excellent,Waiting room,Yes,None of these,Excellent,"No nothing is need to improvements their all things are good, i should say all things were outstanding, excellent were thire."
5351624730,Excellent,Very Good,Very Good,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,ok
2251631566,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,No All Ok
3152632156,Average,Excellent,Excellent,Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,NO
6151635439,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,no
5351624735,Very Good,Very Good,Very Good,Average,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,no
3251532218,Poor,Good,Good,Poor,Poor,Seating Arrangement,No,None of these,Good,ear phone quality is poor
1451530500,Very Good,Excellent,Excellent,Excellent,Excellent,Drinking Water,Yes,None of these,Average,No.
5351624733,Average,Good,Average,Average,Average,Seating Arrangement,Yes,None of these,Average,None
1551540689,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,No Suggestion
3251532217,Very Good,Very Good,Very Good,Very Good,Good,"Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Average,a little bit noice problem here
5351624729,Good,Excellent,Excellent,Average,Excellent,Waiting room,Yes,None of these,Excellent,NOTHIG
5351624728,Good,Good,Average,Good,Good,Seating Arrangement,No,None of these,Good,good
1251630346,Good,Very Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,no
5351624731,Excellent,Very Good,Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Excellent,none
4151632978,Good,Very Good,Very Good,Excellent,Very Good,Ample lights,Yes,None of these,Excellent,NO
2151631209,Poor,Good,Good,Good,Poor,Seating Arrangement,No,None of these,Average,"Sitting arrangement need to be good for writing shorthand, no space available on the table for writing, so much difficulties in the exam which i face,  "
1451530501,Excellent,Good,Poor,Excellent,Good,Seating Arrangement,No,None of these,Poor,No any suggestion.
6551635889,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,good
5351524712,Good,Good,Good,Good,Good,Seating Arrangement,No,None of these,Good,nothing
3251632233,Average,Excellent,Excellent,Excellent,Poor,"Seating Arrangement, Drinking Water, Ample lights, Washrooms",Yes,None of these,Excellent,Higine issues with headphones.
8151636904,Good,Good,Good,Very Good,Excellent,Seating Arrangement,Yes,None of these,Very Good,ok
5351524714,Good,Very Good,Good,Very Good,Good,Drinking Water,Yes,None of these,Good,All good
5351524713,Average,Very Good,Very Good,Very Good,Good,"Seating Arrangement, Washrooms",Yes,None of these,Good,"exam should be conducted in silent place, our exam is conducted in school  and there is lot of loud of school students which disturb us.....please note this"
5351524716,Average,Very Good,Excellent,Excellent,Average,"Seating Arrangement, Drinking Water, Ample lights, Waiting room",Yes,None of these,Poor,audio quality
5351534720,Very Good,Poor,Excellent,Poor,Very Good,Seating Arrangement,Yes,None of these,Very Good,good
5351524715,Good,Very Good,Excellent,Average,Poor,"Seating Arrangement, Drinking Water",No,None of these,Average,audio quality
6151635441,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,ok
2251631568,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
3251532212,Poor,Poor,Excellent,Excellent,Very Good,Waiting room,Yes,Software lagging,Excellent,no
7151736409,Excellent,Excellent,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Very Good,no
1551630696,Average,Excellent,Excellent,Excellent,Excellent,Washrooms,Yes,Power Failure,Excellent,no
1551630691,Average,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
4551533835,Good,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Very Good,no suggetion
3251632232,Excellent,Excellent,Excellent,Excellent,Excellent,Washrooms,Yes,None of these,Excellent,good
5251634564,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,No
5151634051,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,No
5251634563,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Average,No need
5251634565,Good,Excellent,Excellent,Very Good,Very Good,"Seating Arrangement, Waiting room, Washrooms",No,None of these,Very Good,no
