id,center,ip_address,disk_id,mac_address
759,7151,192.168.0.191,WCC6Y2ZHNL24,00E04CB4009E
760,8351,192.168.29.157,WD-WCAYUJ004124,90FBA61CD293
761,8151,10.1.10.217,WD-WCAV17721953,4437E648857D
762,1651,192.168.0.144,ZN10ADEQ,E0D55E7BC208
763,5152,192.168.103.154,E823_8FA6_BF53_0001_001B_444A_492C_CADD.,7C57585BD981
764,6551,192.168.1.37,JP1572FL2SJTJK,00E01D913174
765,8351,192.168.29.172,5RX5P7GS,001D7DB8C11B
766,7151,192.168.0.168,WCC6Y2ZHNPV4,94C69154DACA
767,8351,192.168.29.178,WD-WCAYUAR75627,D0278884F025
768,4351,10.10.13.163,ACE4_2E00_25A4_38FD_2EE4_AC00_0000_0001.,00BE43ED4437
769,6551,192.168.1.5,SCA207MM1UGGUA,78E7D183E81D
770,4351,10.10.13.188,ACE4_2E00_25A3_F6DE_2EE4_AC00_0000_0001.,00BE43F55012
771,5152,192.168.103.62,E823_8FA6_BF53_0001_001B_444A_4970_B5C1.,7C57585CC94B
772,5152,192.168.103.48,E823_8FA6_BF53_0001_001B_444A_492C_C058.,7C57585CC8AD
773,8351,192.168.29.27,9RW1K4YR,001D7DBAE96E
774,4551,20.20.1.65,AA20220914256G102873,448A5B571C06
775,4351,10.10.13.236,ACE4_2E00_25A3_F6EC_2EE4_AC00_0000_0001.,00BE43F54EB2
776,4351,10.10.13.57,ACE4_2E00_25A4_38E0_2EE4_AC00_0000_0001.,00BE43F54D05
777,7151,192.168.0.182,WCC6Y3KEEYYH,94C69154D72F
778,7151,192.168.0.113,WCC6Y3KEEDHH,94C69154DD52
779,8351,192.168.29.213,W6221ZRG,6C626D515B98
780,4351,10.10.13.238,ACE4_2E00_25A4_38EE_2EE4_AC00_0000_0001.,00BE43ED4561
781,2251,10.168.0.209,KRN231205278,DC4A3E6EFC26
782,4351,10.10.13.208,ACE4_2E00_25A4_38F5_2EE4_AC00_0000_0001.,00BE43ED43E4
783,6551,192.168.1.22,W3TLKA5S,485B3938A80F
784,7151,192.168.0.156,88Q4EVENS,94C69154E17D
785,8151,10.1.10.57,9RXEHPSK,4437E637FB35
786,5152,192.168.103.160,E823_8FA6_BF53_0001_001B_444A_4885_CE44.,7C57585BD998
787,4351,10.10.13.143,ACE4_2E00_25A4_C2C6_2EE4_AC00_0000_0001.,00BE43F54EF9
788,4351,10.10.13.142,ACE4_2E00_25A3_F6DD_2EE4_AC00_0000_0001.,00BE43F550FE
789,1351,192.168.1.103,WD-WCC6Y1ZK4RDX,1CA0B8791DD7
790,2251,10.168.0.142,KRN231205265,5065F34902EA
791,4351,10.10.13.53,ACE4_2E00_25A3_F6C7_2EE4_AC00_0000_0001.,00BE43F54EC1
792,4351,10.10.13.104,ACE4_2E00_25A4_C2B6_2EE4_AC00_0000_0001.,00BE43ED47FE
793,6551,192.168.1.45,9VMXQNZ0,1078D2103E02
794,4351,10.10.13.155,ACE4_2E00_25A4_C2BB_2EE4_AC00_0000_0001.,00BE43F550BB
795,4351,10.10.13.111,ACE4_2E00_25A3_F6E7_2EE4_AC00_0000_0001.,00BE43F54EAE
796,8251,192.168.1.225,03025913012621100958,D8CB8A8CF61B
797,8351,192.168.29.102,9VMR0QVH,6C626D97434E
798,4351,10.10.13.137,ACE4_2E00_25A3_F6D8_2EE4_AC00_0000_0001.,00BE43F54FEA
799,7151,192.168.0.151,WCC6Y7SVDAF2,94C69154E1E0
800,6551,192.168.1.14,X5LENDKGS,4439C45366F6
801,4351,10.10.13.165,ACE4_2E00_25A4_C2BD_2EE4_AC00_0000_0001.,00BE43F54FBF
802,8151,10.1.10.51,WD-WCAS27984252,4437E6631474
803,6551,192.168.1.3,Z3TFS7D8,D8CB8A42132A
804,2251,10.168.0.217,KRN231205286,A08CFDCE5C0C
805,4351,10.10.13.140,ACE4_2E00_25A3_F6CE_2EE4_AC00_0000_0001.,00BE43F55076
806,6551,192.168.1.42,S1D307QX,2C27D7278C3F
807,6551,192.168.1.4,WD-WCC2E1YXVJZ2,3CD92B70B430
808,7351,192.168.2.107,ES2RH1123283165,00155AA1E707
809,1351,192.168.1.118,ZN15VJJG,1CA0B8801E97
810,8251,192.168.1.223,03025913012621100958,6C0B8493EBFB
811,2251,10.168.0.191,KRN231205330,C8D3FFBC25A9
812,7151,192.168.0.129,ZN14LC0B,00E04C68C2CE
813,6551,192.168.1.13,SCK207MM2TS8LC,D8CB8A421B1E
814,2251,10.168.0.186,KRN231205257,705A0F482A36
815,2251,10.168.0.109,KRN231205322,9457A5EC07C8
816,4451,192.168.10.78,WD-WCC6Y4HEXAK5,C85ACF0A1FFE
817,6551,192.168.1.9,9RA760T7,4439C45018F6
818,2251,10.168.0.228,AA000000000000001330,5065F3377A90
819,8351,192.168.29.124,9VYC5QGL,1078D2787F75
820,8351,192.168.29.237,6VM40Y9L,001D7DB9BE22
821,2251,10.168.0.141,KRN231205251,705A0F40352B
822,8251,192.168.1.226,03025913012621100958,6C0B846CB59C
823,2251,10.168.0.128,KRN231205288,9457A5F3FD65
824,8151,10.1.10.66,9VY5KTSV,4437E6026BD3
825,1351,192.168.56.1,ZN15TBV1,1CA0B8801F32
826,2251,10.168.0.125,KRN231205348,9457A5EC06C6
827,8251,192.168.1.224,THBB13TVG2512959,6C0B846CB591
828,8251,192.168.1.221,03025913012621100958,D8CB8A8CD2DF
829,6151,172.16.1.23,WD-WCC6Y7RSTFAC,1C666D988D0A
830,8351,192.168.29.234,6VYBP1YZ,001D9280513E
831,7351,192.168.2.109,ES2RH1123283163,0AE0AFA119E6
832,4551,20.20.1.64,22364J800907,D017C299B60B
833,1552,192.168.1.123,ZN1619RX,A4FC776B1473
834,7151,192.168.0.147,ZN14K2FL,8CEC4BC015FE
835,1351,192.168.1.120,ZN15VTGH,1CA0B8801ED7
836,5551,192.168.0.103,ES1RH1023106594,F0921CE864E7
837,7151,192.168.0.131,WCC6Y3KEEU9F,94C6915501F7
838,6551,192.168.1.6,SCK207MM2NVU4C,78E7D183E53B
839,8251,192.168.1.228,AA000000000000001714,6451062E11DF
840,6551,192.168.1.32,WD-WCC2E4XP9T95,082E5F000D01
841,7151,192.168.0.171,WD-WCC6Y5CJ1ARS,8CEC4BCCBEE1
842,6551,192.168.1.8,9VMBVDF3,D8D38576D2F4
843,4551,20.20.1.63,22364J801244,00E01A04B031
844,6551,192.168.1.7,9VMBVA9B,18A905C28C2E
845,4251,192.168.168.108,Z6E8BZ90,F8BC128160BB
846,8251,192.168.1.222,AA000000000000001725,6451063773AB
847,6551,192.168.1.10,Z3TJXKS6,2C4138AF84DB
848,4251,192.168.168.111,WD-WCC2ETR76376,C81F6639C996
849,8251,192.168.1.220,AA000000000000000607,6451062A9C3B
850,6551,192.168.1.40,6VMVHJF8,2C44FD20B166
851,4251,192.168.168.107,WD-WCC2ETR89547,C81F6639D05B
852,8351,192.168.29.248,WD-WMAV21089744,4437E667F724
853,6551,192.168.1.19,5VVDCZJQ,1078D21C3320
854,5551,192.168.0.105,ES1RH1023106176,40A8F0429AE7
855,6551,192.168.1.43,S2AQDPXC,2C27D740EA2C
856,8251,192.168.1.218,AA000000000000000563,6451062E0E36
857,8351,192.168.29.242,058F63626421,D067E51FF1C7
858,1351,192.168.1.101,ZN15VNVR,1CA0B8801E60
859,6551,192.168.1.36,WCC6Z1ZZYZ5C,78ACC0BC5B75
860,8251,192.168.1.207,AA000000000000000680,6451062E0E24
861,4251,192.168.168.110,WD-WCC2ETR89497,C81F6639C80E
862,7151,192.168.0.138,WD-WCC6Y5JK46TN,8CEC4BCCEBA8
863,8351,192.168.29.244,WD-WCAWF5356352,1078D2FA935D
864,6551,192.168.1.41,Z6EQ82BQ,002522704EA9
865,4251,192.168.168.106,WD-WCC2ETP60452,C81F6639D197
866,8251,192.168.1.210,AA000000000000000066,6451062E0E2D
867,8351,192.168.29.190,WD-WMAV2HN51044,D0278859CD4D
868,6551,192.168.1.53,WD-WCC2E4KJ2V2P,082E5F2633FD
869,6551,192.168.1.20,5VVAK5EQ,00252279CFC7
870,8251,192.168.1.205,AA000000000000001038,C4346B76F02E
871,6551,192.168.1.34,W3T2RBC0,082E5F238376
872,8351,192.168.29.236,WD-WMAV2FP79086,4437E65B64E9
873,8251,192.168.1.227,AA000000000000000064,DC4A3E9A0C50
874,8151,10.1.10.140,WD-WCAV12194595,4437E628A4E4
875,6551,192.168.1.16,ES1SI032406448,003893AAF5A6
876,7151,192.168.0.126,WCC6Y4UN1HE9,D02788B432F2
877,1351,192.168.1.122,ZN15VLGK,1CA0B8801E6B
878,8251,192.168.1.204,AA000000000000000097,645106373BDA
879,8351,192.168.29.180,WD-WCAV21493958,78E3B597724D
880,6551,192.168.1.33,9VVPQPSZ,00E04CA32D6D
881,4251,192.168.168.105,WD-WCAT24120316,C81F6639D4AA
882,3351,192.168.144.12,0025_3888_11B9_A078.,E0BE034FD48D
883,6151,172.16.1.22,WD-WCC6Y2RYTYJD,1C666D9890F1
884,3351,192.168.144.13,0025_3888_11B7_86DF.,E0BE034FDBE0
885,1651,192.168.0.117,ZN1D89AA,B42E99B40AB5
886,8351,192.168.29.200,9VMYYZ7D,6C626DAFCEC3
887,4251,192.168.168.115,WD-WCC2ETN77438,C81F6639D030
888,7151,192.168.0.122,WD-WCC6Y0ZX7S5U,8CEC4BCCBCB7
889,3351,192.168.144.65,0025_3888_11B9_8C9B.,E0BE034FD25F
890,3351,192.168.144.11,0025_3888_11B9_991F.,E0BE034FDAC9
891,8351,192.168.29.210,WD-WCAS2C775577,001D7D5FA869
892,7151,192.168.0.167,WCC6Y3KEEJTN,94C69154D89D
893,6151,172.16.2.198,Z9AB9Q64,70208400D0B7
894,1551,172.17.0.128,WD-WCC6Y4FFSXXD,00D86149C8F9
895,6551,192.168.1.17,Z6E5KQEK,00270E1219F7
896,6151,172.16.0.255,WD-WMC6Y0M8UCYA,70208400C1A4
897,6551,192.168.1.12,WD-WMAM9ADP6408,D8D38576D3ED
898,6551,192.168.1.18,9VVPN1MD,00E04CA32D0A
899,4551,20.20.1.68,AA00000000005952,00E01B0A53BA
900,1351,192.168.1.114,ZN15TBJ9,1CA0B8801E5B
901,8351,192.168.29.169,S1X7J9BS300100,00241D671DF4
902,1651,192.168.0.121,ZN10B57R,E0D55E7BC201
903,8351,192.168.29.78,S2AAM0B8,4437E6681EA1
904,6551,192.168.1.11,5VVFG35W,4487FCECCB94
905,7151,192.168.0.166,88R63NUNS,94C69154DEBC
906,3351,192.168.144.66,0025_3888_11B9_9D65.,E0BE034FD117
907,6151,172.16.2.195,Z9AB68X8,70208400BF5C
908,3351,192.168.144.67,0025_3888_11B9_990A.,E0BE034FD4D0
909,1551,172.17.0.129,9VMBQAW4,6C4B906EE962
910,3351,192.168.144.61,0025_3888_11B9_992C.,E0BE034FDAD6
911,3351,192.168.144.63,001B_448B_41D9_D316.,E0BE034FD265
912,8351,192.168.29.187,WD-WMAV2JJ13842,78E3B5977360
913,6551,192.168.1.38,S2A973A2,2C4138AB203B
914,3351,192.168.144.62,001B_448B_41D9_DC9F.,E0BE034FD3ED
915,6551,192.168.1.15,6VVGNAEJ,00E04CA32D19
916,7151,192.168.0.127,WD-WCC6Y0ZX7JXH,8CEC4BCBA53E
917,3351,192.168.144.68,0025_3888_11B9_992B.,E0BE034FD95B
918,3351,192.168.144.58,0025_3888_11B9_9922.,E0BE034FD127
919,3351,192.168.144.57,001B_448B_41D8_45ED.,E0BE034FD17F
920,3351,192.168.144.54,001B_448B_41D9_0B28.,E0BE034FD966
921,1551,172.17.0.130,ZN18203K,6C4B905CE61B
922,3351,192.168.144.56,001B_448B_41D8_64EA.,E0BE034FDE4A
923,3351,192.168.144.55,001B_448B_41D8_8458.,E0BE034FD939
924,3351,192.168.144.69,001B_448B_41D8_4E45.,E0BE034FD8DB
925,8151,10.1.10.204,WD-WCAS2A093352,4437E62DE8C6
926,3351,192.168.144.59,0025_3888_11B9_9E13.,E0BE034FD359
927,3351,192.168.144.53,001B_448B_41D8_8D6D.,E0BE034FD89E
928,8151,10.1.10.205,WD-WCAUZ0647894,4437E62C37C3
929,3351,192.168.144.17,001B_448B_41D8_87A9.,E0BE034FD8F3
930,3351,192.168.144.48,0025_3888_11B9_9A89.,E0BE034FD228
931,1651,192.168.0.136,Z3TY3GEV,1C1B0D3463E0
932,3351,192.168.144.50,0025_3888_11B9_A11F.,E0BE034FD15E
933,3351,192.168.144.49,0025_3888_11B9_A040.,E0BE034FD0B3
934,3351,192.168.144.47,0025_3888_11B9_9EFE.,E0BE034FD48B
935,3351,192.168.144.43,0025_3888_11B7_869B.,E0BE034FD458
936,1351,192.168.1.143,WD-WCC6Y4YYLX4N,1CA0B8786EFF
937,4251,192.168.168.116,WD-WCC2ETM67882,C81F6639D4D7
938,3351,192.168.144.70,001B_448B_41D8_4545.,E0BE034FD8E2
939,1551,172.17.0.131,WD-WCC6Y6AX5X86,6C4B9071AF5E
940,3351,192.168.144.46,001B_448B_41D8_9973.,E0BE034FD5EE
941,4251,192.168.168.120,WD-WCC2ETP60614,C81F6639D333
942,3351,192.168.144.42,0025_3888_11B9_9F4F.,E0BE034FD894
943,3351,192.168.144.44,001B_448B_41D9_F4B9.,E0BE034FD8CE
944,4251,192.168.168.118,WD-WCC2ETR86589,C81F6639D432
945,6451,192.168.1.83,HBSE23300100835     _00000001.,3822E22887BC
946,3351,192.168.144.16,0025_3888_11B7_86DD.,E0BE034FD8BF
947,6151,172.16.1.245,Z9AARL0G,1C666D98904A
948,8251,192.168.1.230,AA000000000000000067,C4346B76F0A2
949,5551,192.168.0.116,ES1RH1023076178,D4BED9EAD1B1
950,7351,192.168.2.101,ES2RH1023223582,00E01D9E47A2
951,6151,172.16.1.216,Z9AAGBZ2,1C666D988C19
952,8251,192.168.1.208,03025913012621100958,6C0B846AB802
953,8351,192.168.29.145,WD-WCAYUAR75675,D0278884F10E
954,1551,172.17.0.132,WD-WCC6Y0TC26Y8,6C4B9071B254
955,8351,192.168.29.42,JP1440HJ2WA4TU,D0278884F02E
956,8351,192.168.29.99,5VMW6HHX,1078D27847D2
957,8351,192.168.29.37,WD-WMAV2DD46963,6C626D540FC0
958,1651,192.168.0.135,ZN1D88T8,B42E99B1A926
959,1351,192.168.1.105,ZN15VR3G,1CA0B88057B5
960,8251,192.168.1.232,AA000000000000005769,6451063773A9
961,8351,192.168.29.188,9VV6ZZ4Z,4437E65B655C
962,3351,192.168.144.60,0025_3888_11B9_A275.,E0BE034FD0B9
963,3351,192.168.144.51,001B_448B_41D6_8F58.,E0BE034FD923
964,8351,192.168.29.22,WD-WCC2EM599567,1078D2787FBB
965,3351,192.168.144.31,0025_3888_11B7_86B0.,E0BE034FD8A7
966,7351,192.168.2.112,ES2RH1123283160,00BBE2FAEC63
967,3351,192.168.144.30,0025_3888_11B7_859F.,E0BE034FD301
968,7351,192.168.2.111,ES2RH0923157098,00E01D99548B
969,8251,192.168.1.219,03025913012621100958,D8CB8A8CD438
970,3351,192.168.144.28,001B_448B_41D8_9BD0.,E0BE034FD993
971,5551,192.168.0.133,ES1RH1023073526,D4BED9EAD370
972,7151,192.168.0.195,ZN14LZS1,8CEC4BC00EE0
973,1351,192.168.1.119,WD-WCC6Y6NLRC7J,1CA0B8791DEF
974,3351,192.168.144.37,001B_448B_41D9_F7D6.,E0BE034FD980
975,3351,192.168.144.27,0025_3888_11B9_9EA8.,E0BE034FD2DC
976,3351,192.168.144.32,0025_3888_11B9_98AD.,E0BE034FD87B
977,8251,192.168.1.211,03025913012621100958,D8CB8A8CF619
978,3351,192.168.144.29,0025_3888_11B9_9951.,E0BE034FD860
979,1651,192.168.0.123,ZN10AZ7S,E0D55E7BB9C4
980,8251,192.168.1.217,03025913012621100958,D8CB8A8CD439
981,5551,192.168.0.121,ES1RH1023103059,4437E6C3F3A4
982,1551,172.17.0.133,WD-WCC6Y4FTKY1L,6C4B902CCA22
983,4551,20.20.1.69,AA00000000010486,00E01B0A53BD
984,8251,192.168.1.216,03025913012621100958,6C0B844501E3
985,6451,192.168.1.79,HBSE23300102381     _00000001.,3822E22888F4
986,5551,192.168.0.136,ES1RH1023094842,D017C29AF612
987,8351,192.168.29.238,WD-WMAV2HN02579,D0278859CDB2
988,1351,192.168.1.123,ZN15VWZE,1CA0B8799A78
989,8251,192.168.1.215,03025913012621100958,6C0B846AB7F5
990,3351,192.168.144.38,001B_448B_41D8_45EA.,E0BE034FD18D
991,8351,192.168.29.229,WD-WCAV35516337,0019DB729200
992,4251,192.168.168.123,WD-WCC2ETP62847,C81F6639CB68
993,1351,192.168.1.141,WD-WCC6Y7ARVX18,1CA0B8802928
994,8251,192.168.1.212,THBB13TVG2512957,6C0B846C50BD
995,5551,192.168.0.107,ES1RH1023072848,40A8F04215F2
996,6151,172.16.1.93,WD-WCC6Y0EU1EFJ,70208400D063
997,8251,192.168.1.229,03025913012621100958,6C0B846CB586
998,8351,192.168.29.41,WD-WMAV2FR91708,1078D29247C7
999,1551,172.17.0.134,W9ADPBZS,6C4B9071B2CD
1000,1351,192.168.1.110,WD-WCC6Y0AVJT9L,1CA0B877446C
1001,1651,192.168.0.111,ZN10AFM2,E0D55E7BBA45
1002,3351,192.168.144.15,0025_3888_11B9_A26E.,E0BE034FD09E
1003,8251,192.168.1.206,AA000000000000006044,6451062E11E1
1004,3351,192.168.144.45,0025_3888_11B7_8572.,E0BE034FD3CC
1005,3351,192.168.144.36,0025_3888_11B9_98CB.,E0BE034FDADD
1006,6451,192.168.1.88,HBSE23300102380     _00000001.,3822E228856C
1007,8251,192.168.1.234,AA000000000000000069,64510637736C
1008,3351,192.168.144.25,001B_448B_41D8_45E7.,E0BE034FD176
1009,5551,192.168.0.117,ES1RH1023103503,F8B156DAD9BC
1010,1351,192.168.1.112,WD-WCC6Y5JK6JF8,1CA0B87944B1
1011,6151,172.16.1.197,WD-WCC6Y6AX21Z9,1C666D98AA25
1012,1351,192.168.1.108,ZN15VV56,1CA0B8801E53
1013,1351,192.168.1.115,ZN15VSX9,1CA0B88046AD
1014,3351,192.168.144.33,001B_448B_41D8_6CD3.,E0BE034FD383
1015,3351,192.168.144.24,001B_448B_41D8_42A8.,E0BE034FD3F9
1016,8251,192.168.1.209,AA000000000000002310,645106373C30
1017,3351,192.168.144.41,001B_448B_41D8_6E5E.,E0BE034FD950
1018,1351,192.168.1.113,WD-WCC6Y0LECJHA,1CA0B879861D
1019,3351,192.168.144.14,001B_448B_41D9_F7A5.,E0BE034FD96C
1020,4551,20.20.1.70,AA00000000002937,00E01B11426A
1021,3351,192.168.144.21,0025_3888_11B9_9FB3.,E0BE034FD954
1022,3351,192.168.144.19,0025_3888_11B9_9C60.,E0BE034FD177
1023,5152,192.168.102.88,0000_0000_0000_0000_0000_0000_0000_0001.,7C575837018F
1024,3351,192.168.144.20,0025_3888_11B9_9DB9.,E0BE034FD6C7
1025,4151,10.10.12.28,6RA1S93C,00248199C515
1026,3351,192.168.144.71,001B_448B_41D9_F245.,E0BE034FD967
1027,3351,192.168.144.39,001B_448B_41D8_458B.,E0BE034FD169
1028,3351,192.168.144.22,001B_448B_41D8_45F7.,E0BE034FD17D
1029,4451,192.168.10.194,WD-WXD2A63CNCPJ,F020FF67EB02
1030,8251,192.168.1.214,AA000000000000000101,C4346B76F3B6
1031,6451,192.168.1.75,HBSE23300100911     _00000001.,3822E2288985
1032,3351,192.168.144.18,0025_3888_11B7_858E.,E0BE034FD3D7
1033,1351,192.168.1.134,WD-WCC6Y1HXYDCY,1CA0B878C6C2
1034,1351,192.168.1.106,ZN15TBPL,1CA0B8801F03
1035,3351,192.168.144.23,0025_3888_11B9_A0FF.,E0BE034FD511
1036,4251,192.168.168.126,2020202057202d44435732435445365036303639,C81F6639CB7D
1037,1351,192.168.1.117,WD-WCC6Y6PAETKD,1CA0B8773E76
1038,1351,192.168.1.121,WD-WCC6Y2KT7L2H,1CA0B8792D7E
1039,8351,192.168.29.251,9VMWQD83,6C626D9F104A
1040,5152,192.168.102.247,6479_A76C_2F00_0DEB.,7C5758370119
1041,4251,192.168.168.125,WD-WCC2ETR89215,C81F6639D353
1042,8251,192.168.1.231,AA000000000000000071,6451062E1203
1043,5152,192.168.102.240,0000_0000_0000_0000_0000_0000_0000_0001.,7C5758370103
1044,8351,192.168.29.85,6VMYB2K8,001D7DBAAAC5
1045,1651,192.168.0.120,ZN10AFL5,E0D55E7BB807
1046,4451,192.168.10.171,WD-WXD2A633KL5C,F020FF6C8CC0
1047,4251,192.168.168.124,2020202057202d44435732435445374e34383932,C81F6639C910
1048,1551,172.17.0.135,ZN182128,6C4B9071B42E
1049,5152,192.168.102.184,0000_0000_0000_0000_0000_0000_0000_0001.,7C575837000E
1050,5152,192.168.103.126,6479_A76C_2F00_0D09.,7C5758370100
1051,1351,192.168.1.125,WD-WCC6Y6HEEZA9,1CA0B8791DF5
1052,6451,192.168.1.74,HBSE23300100874     _00000001.,3822E22783CF
1053,7351,192.168.2.102,ES1RH1023091645,00E01D9E479E
1054,1651,192.168.0.108,ZN10B59J,E0D55E7BBA41
1055,5152,192.168.103.0,0000_0000_0000_0000_0000_0000_0000_0001.,7C5758370038
1056,1351,192.168.1.124,WD-WCC6Y5JK6DRJ,1CA0B8791E72
1057,1351,192.168.1.137,ZN15VJKK,1CA0B8801EE8
1058,1651,192.168.0.126,ZN1D89K4,B42E99B19C71
1059,5152,192.168.56.1,0000_0000_0000_0000_0000_0000_0000_0001.,7C5758370134
1060,4451,192.168.10.214,WD-WXD2A633K9VE,F020FF6C9094
1061,6451,192.168.1.73,HBSE23300100909     _00000001.,3822E2278F4D
1062,6551,192.168.1.35,9VV6S7NW,6C626D92AFB8
1063,7351,192.168.2.119,9VVQ4RR7,70F3951AF0FF
1064,1551,172.17.0.136,WD-WCC6Y2HH0F19,6C4B906EEC32
1065,5152,192.168.56.1,6479_A76C_2F00_0AFF.,7C57583701F1
1066,5551,192.168.0.131,ES1RH1023103215,D8CB8A2CA460
1067,1651,192.168.0.145,ZN1D89LF,B42E99B4250D
1068,5152,192.168.103.51,0000_0000_0000_0000_0000_0000_0000_0001.,7C57583701E2
1069,5152,192.168.103.31,0000_0000_0000_0000_0000_0000_0000_0001.,7C575837010C
1070,1351,192.168.1.127,WD-WCC6Y6HEENSS,1CA0B8791DEB
1071,4251,192.168.168.127,WD-WCC2ETP50836,C81F6639D39B
1072,1351,192.168.1.139,WD-WCC6Y1ZK4TVN,1CA0B8792E33
1073,8351,192.168.29.230,WD-WMAV2JK08786,001D7DB7E8BC
1074,1651,192.168.0.113,ZN10B5KP,E0D55E7BBA44
1075,1351,192.168.1.140,WD-WCC6Y7UH0F7L,1CA0B8786D6C
1076,5551,192.168.0.122,ES1RH1023101001,4437E6D5BA09
1077,1351,192.168.1.126,WD-WCC6Y1HXY1D0,1CA0B878C641
1078,4251,192.168.168.128,WD-WCC2ETR86808,C81F6639D494
1079,1351,192.168.1.129,WD-WCC6Y0HRRL5X,1CA0B877FB07
1080,5551,192.168.0.127,ES1RH1023083905,D027888FF5DF
1081,5152,192.168.103.172,6479_A76C_2F00_16C4.,7C575837025D
1082,1552,192.168.1.116,ZN1649PG,EC5C6816273F
1083,1351,192.168.1.130,WD-WCC6Y6UDKCK4,1CA0B8794697
1084,5551,192.168.0.123,ES1RH1023065358,D8CB8A2CA5B9
1085,5551,192.168.0.129,ES1RH1023076050,90FBA68227E8
1086,1351,192.168.1.138,ZN14ABBV,1CA0B8804394
1087,4251,192.168.168.117,WD-WCC2ETN78442,C81F6639D0A9
1088,4551,20.20.1.67,25256G08202205887,0AE04CF3001D
1089,5152,192.168.102.177,0000_0000_0000_0000_0000_0000_0000_0001.,7C5758370013
1090,8351,192.168.29.109,Z3QXCIP0T,001FD04479CB
1091,4151,10.10.14.44,9VMFHYLM,B8AC6F26C7F2
1092,5152,192.168.103.52,6479_A76C_2F00_1710.,7C57583701C8
1093,1351,192.168.1.131,WD-WCC6Y0KS4FZT,1CA0B8786FA2
1094,1351,192.168.1.132,WD-WCC6Y2KT75KT,1CA0B8785545
1095,4151,10.10.12.24,9VT11LSV,002511C6E6EE
1096,4551,20.20.1.71,2220E630A4A2,0AE04CF3001F
1097,5152,192.168.103.80,6479_A76C_2F00_0F4A.,7C575836FE73
1098,8351,192.168.29.138,6VYB5X7N,001FD0B0DD72
1099,1651,192.168.0.119,ZN10B2BV,E0D55E7BC1B2
1100,5152,192.168.103.89,0000_0000_0000_0000_0000_0000_0000_0001.,7C575836FDCD
1101,6451,192.168.1.72,HBSE23300101716     _00000001.,3822E2288975
1102,8351,192.168.29.182,JPB440HJ1N7BRS,1078D2AA98CA
1103,5152,192.168.102.137,6479_A76C_2F00_12FA.,7C5758370150
1104,1351,192.168.1.135,WD-WCC6Y5JK62KK,1CA0B879294B
1105,1552,192.168.1.112,ZN16195G,EC5C68162351
1106,5152,192.168.103.205,6479_A76C_2F00_12F5.,7C5758370169
1107,1551,172.17.2.178,WD-WCC6Y2ZEDJZP,6C4B906EE84F
1108,1651,192.168.0.105,ZN1093LM,E0D55E7BB80F
1109,5551,192.168.0.124,ES1RH1023070279,90FBA682266B
1110,6451,192.168.1.71,HBSE23300101717     _00000001.,3822E228810E
1111,8351,192.168.29.139,6VYBP10P,001D7DB7E8B5
1112,6451,192.168.1.70,HBSE23300102390     _00000001.,3822E22888E2
1113,5152,192.168.103.226,6479_A76C_2F00_0DEA.,7C5758370121
1114,4251,192.168.168.122,WD-WCC2ETR89843,C81F6639D06E
1115,1651,192.168.0.104,ZN1D8EVR,B42E99B4250F
1116,1551,172.17.0.137,WD-WCC6Y1FPFCZ4,00D86149C71D
1117,1651,192.168.0.141,Z2A64C7Z,1C6F656E7837
1118,8351,192.168.29.134,5VH6LMWV,00241D67535A
1119,3151,10.7.1.26,0000_0000_0000_0001_00A0_7523_40DC_7DE6.,20881073606C
1120,4551,20.20.1.72,233038802177,D017C29C3EF5
1121,5551,192.168.0.125,ES1RH1023090077,507B9DAD0838
1122,3151,10.7.1.27,0000_0000_0000_0001_00A0_7523_40AA_D6BE.,2088107255D6
1123,5551,192.168.0.128,ES1RH1023103334,507B9DAD0F4D
1124,1651,192.168.0.131,ZN1D9W4Y,B42E99B40AB4
1125,5152,192.168.102.14,6479_A76C_2F00_0E79.,7C5758370066
1126,1551,172.17.0.139,Z9ATEY9D,6C4B9071B265
1127,6451,192.168.1.69,AA000000000000007631,3822E22888F5
1128,1651,192.168.0.3,ZN10B57C,E0D55E7BC2B4
1129,3151,10.7.1.28,0000_0000_0000_0001_00A0_7523_415A_0ACA.,20881071CE92
1130,5152,192.168.103.23,0000_0000_0000_0000_0000_0000_0000_0001.,7C575837001A
1131,3151,10.7.1.29,0000_0000_0000_0001_00A0_7523_40D6_2470.,20881070CBB2
1132,1651,192.168.0.107,ZN10AFXX,E0D55E7BC2B1
1133,5152,192.168.56.1,0000_0000_0000_0000_0000_0000_0000_0001.,0A0027000004
1134,1551,172.17.0.140,WD-WCC6Y4FFSFTD,00D86149C9BD
1135,5551,192.168.0.126,ES1RH1023108489,4437E6D5BA23
1136,6451,192.168.1.67,HBSE23300101746     _00000001.,3822E2288587
1137,5351,192.168.1.69,5,002324BC7E29
1138,5152,192.168.102.118,0000_0000_0000_0000_0000_0000_0000_0001.,7C5758370017
1139,5152,192.168.103.88,0000_0000_0000_0000_0000_0000_0000_0001.,7C5758370030
1140,5152,192.168.102.230,0000_0000_0000_0000_0000_0000_0000_0001.,7C575837000A
1141,3151,10.7.1.30,0000_0000_0000_0001_00A0_7523_415C_BA0C.,2088107256C0
1142,2151,192.168.11.2,AA000000000000001165,B083FE544CEC
1143,5152,192.168.102.26,6479_A76C_2F00_0F47.,7C575837019A
